Year,Month,Date,AMR,BRCR,CALR,CSMR,DRCR,FCSL,GCD,MISDV,MOKE,SACV,SACVDIV,SFS4,SJR,SPCR,SWS,YOLL,YOLSW,XGEO1,EFFECT1,PREC,YOLO1,MISC,SAC,CD,EAST,TOT1,WEST1,RIO1,OUT1,DIVER1,EFFDIV1
1934,6,6/22/1934,404,0,21,28,0,0,3456,0,7,2440,160.4,0,608,9,0,0,15,1186,2764,0,24,21,2684,3456,664,3372,-396,554,-84,102,103
1934,6,6/23/1934,364,0,20,25,0,0,3456,0,6.5,2240,160.4,0,559,8,0,0,14,1154,2517,0,22,20,2444,3456,611,3077,-481,344,-379,112,115
1934,6,6/24/1934,330,0,19,22,0,0,3499,0,7,2190,160.4,0,520,7.5,0,0,12,1143,2427,0,19.5,19,2360,3499,568,2948,-563,257,-551,119,123
1934,6,6/25/1934,295,0,18,21,0,0,3541,0,10,2140,160.4,0,538,9,0,0,11,1132,2344,0,20,18,2275,3541,587,2882,-583,172,-659,123,128
1934,6,6/26/1934,267,0,18,20,0,0,3541,0,11,2050,160.4,0,563,9,0,0,11,1116,2226,0,20,18,2157,3541,612,2789,-574,70,-752,127,134
1934,6,6/27/1934,290,0,16,20,0,0,3583,0,10,1960,160.4,0,570,8,0,0,11,1107,2155,0,19,16,2090,3583,616,2725,-606,-1,-858,131,140
1934,6,6/28/1934,327,0,14,22,0,0,3583,0,9,1920,160.4,0,548,8,0,0,10,1107,2150,0,18,14,2087,3583,593,2698,-629,-5,-885,133,141
1934,6,6/29/1934,341,0,12,21,0,0,3625,0,7,2000,160.4,0,509,8,0,0,10,1119,2239,0,18,12,2181,3625,549,2748,-688,65,-877,132,139
1934,6,6/30/1934,298,0,7,22,0,0,3625,0,6,1920,160.4,0,498,8,0,0,10,1103,2111,0,18,7,2058,3625,533,2609,-720,-42,-1016,139,148
1934,7,7/1/1934,298,0,5.5,20,0,0,3625,0,6.5,2000,185,0,462,8,0,0,10,1110,2163,0,18,6,2113,3625,495,2626,-751,6,-999,138,146
1934,7,7/2/1934,272,0,3.1,18,0,0,3625,0,26,1920,185,0,473,8,0,0,10,1096,2072,0,18,3,2007,3625,520,2545,-740,-86,-1080,142,152
1934,7,7/3/1934,248,0,1.1,15,0,0,3667,0,150,1920,185,0,422,7.5,0,0,9,1093,2166,0,16.5,1,1983,3667,588,2588,-703,-120,-1079,142,150
1934,7,7/4/1934,243,0,0.4,12,0,0,3667,0,127,1840,185,0,426,7.5,0,0,10,1081,2055,0,17.5,0,1898,3667,565,2481,-738,-192,-1186,148,158
1934,7,7/5/1934,241,0,0.3,10,0,0,3709,0,85,1760,185,0,433,7,0,0,10,1071,1928,0,17,0,1816,3709,528,2361,-812,-277,-1348,157,170
1934,7,7/6/1934,224,0,0.2,9,0,0,3709,0,58,1640,185,0,440,8,0,0,10,1052,1764,0,18,0,1679,3709,507,2204,-852,-394,-1505,168,185
1934,7,7/7/1934,200,0,0,8,0,0,3709,0,88,1600,185,0,448,5,0,0,11,1044,1727,0,16,0,1615,3709,544,2175,-823,-452,-1534,171,189
1934,7,7/8/1934,214,0,0,8,0,0,3709,0,153,1560,185,0,440,5,0,0,11,1040,1766,0,16,0,1589,3709,601,2206,-770,-474,-1503,168,185
1934,7,7/9/1934,177,0,0,7,0,0,3709,0,113,1640,185,0,430,5,0,0,11,1046,1768,0,16,0,1632,3709,550,2198,-815,-437,-1511,169,185
1934,7,7/10/1934,170,0,0,6.5,0,0,3709,0,139,1560,185,0,394,5,0,0,12,1034,1708,0,17,0,1545,3709,540,2102,-837,-511,-1607,176,194
1934,7,7/11/1934,162,0,0,5.5,0,0,3709,0,112,1520,185,0,370,5,0,0,12,1028,1632,0,17,0,1497,3709,488,2002,-895,-553,-1707,185,205
1934,7,7/12/1934,166,0,0,4.6,0,0,3709,0,57,1480,185,0,342,5,0,0,12,1023,1540,0,17,0,1461,3709,404,1882,-984,-584,-1827,197,219
1934,7,7/13/1934,147,0,0,4.2,0,0,3709,0,44,1520,185,0,336,5,0,0,13,1026,1548,0,18,0,1482,3709,384,1884,-1001,-565,-1825,197,218
1934,7,7/14/1934,135,0,0,4,0,0,3709,0,79,1520,185,0,339,5,0,0,13,1025,1571,0,18,0,1470,3709,422,1910,-964,-576,-1799,194,215
1934,7,7/15/1934,149,0,0,3.7,0,0,3709,0,91,1520,185,0,349,5,0,0,13,1026,1597,0,18,0,1484,3709,444,1946,-941,-563,-1763,191,210
1934,7,7/16/1934,151,0,0,3.3,0,0,3709,0,63,1440,185,0,359,5,0,0,14,1016,1491,0,19,0,1406,3709,425,1850,-970,-630,-1859,200,225
1934,7,7/17/1934,135,0,0,3.1,0,0,3709,0,94,1380,185,0,376,5,0,0,14,1006,1446,0,19,0,1330,3709,473,1822,-932,-696,-1887,204,230
1934,7,7/18/1934,131,0,0,2.7,0,0,3709,0,108,1380,185,0,387,5,0,0,14,1005,1456,0,19,0,1326,3709,498,1843,-908,-699,-1866,201,228
1934,7,7/19/1934,135,0,0,2.7,0,0,3709,0,105,1340,185,0,387,5,0,0,15,1001,1418,0,20,0,1290,3709,495,1805,-915,-730,-1904,205,234
1934,7,7/20/1934,137,0,0,2.7,0,0,3667,0,99,1300,185,0,380,5,0,0,14,996,1373,0,19,0,1252,3667,482,1753,-906,-752,-1914,209,239
1934,7,7/21/1934,127,0,0,2.4,0,0,3667,0,101,1270,185,0,380,5,0,0,17,990,1337,0,22,0,1212,3667,483,1717,-911,-783,-1950,214,246
1934,7,7/22/1934,119,0,0,1.9,0,0,3667,0,130,1340,185,0,370,5,0,0,18,998,1429,0,23,0,1274,3667,502,1799,-884,-728,-1868,204,231
1934,7,7/23/1934,117,0,0,1.5,0,0,3667,0,135,1410,185,0,383,5,0,0,18,1007,1502,0,23,0,1342,3667,520,1885,-857,-669,-1782,195,219
1934,7,7/24/1934,177,0,0,1.2,0,0,3667,0,95,1410,185,0,412,5,0,0,18,1015,1521,0,23,0,1402,3667,508,1933,-861,-617,-1734,190,214
1934,7,7/25/1934,229,0,0,1.1,0,0,3625,0,80,1410,185,0,415,5,0,0,19,1022,1559,0,24,0,1454,3625,496,1974,-838,-559,-1651,184,206
1934,7,7/26/1934,243,0,0,0.9,0,0,3625,0,114,1380,185,0,412,5,0,0,19,1020,1577,0,24,0,1438,3625,527,1989,-809,-573,-1636,182,204
1934,7,7/27/1934,243,0,0,0.7,0,0,3625,0,90,1380,185,0,408,5,0,0,19,1020,1553,0,24,0,1438,3625,499,1961,-837,-573,-1664,185,207
1934,7,7/28/1934,255,0,0,0.6,0,0,3583,0,160,1340,185,0,383,5,0,0,20,1017,1596,0,25,0,1410,3583,544,1979,-768,-585,-1604,181,201
1934,7,7/29/1934,277,0,0,0.4,0,0,3583,0,141,1380,185,0,380,5,0,0,20,1025,1638,0,25,0,1472,3583,521,2018,-783,-531,-1565,178,196
1934,7,7/30/1934,202,0,0,0.4,0,0,3583,0,119,1340,185,0,356,5,0,0,20,1009,1501,0,25,0,1357,3583,475,1857,-845,-630,-1726,193,215
1934,7,7/31/1934,229,0,0,0.3,0,0,3541,0,77,1270,185,0,363,5,0,0,20,1004,1416,0,25,0,1314,3541,440,1779,-858,-656,-1762,199,224
1934,8,8/1/1934,229,0,0,0.3,0,0,3541,0,95,1240,164.8,0,349,3,0,0,20,1002,1423,0,23,0,1304,3541,444,1771,-856,-666,-1770,200,224
1934,8,8/2/1934,219,0,0,0.2,0,0,3541,0,75,1270,164.8,0,349,3,0,0,20,1005,1422,0,23,0,1324,3541,424,1771,-873,-649,-1770,200,224
1934,8,8/3/1934,212,0,0,0.2,0,0,3499,0,61,1270,164.8,0,346,3,0,0,20,1004,1401,0,23,0,1317,3499,407,1747,-863,-644,-1752,200,225
1934,8,8/4/1934,205,0,0,0.2,0,0,3499,0,100,1270,164.8,0,370,3,0,0,20,1003,1433,0,23,0,1310,3499,470,1803,-801,-650,-1696,194,218
1934,8,8/5/1934,231,0,0,0.1,0,0,3456,0,151,1340,164.8,0,380,3,0,0,21,1016,1581,0,24,0,1406,3456,531,1961,-699,-554,-1495,176,195
1934,8,8/6/1934,219,0,0,0.1,0,0,3456,0,93,1440,164.8,0,373,3,0,0,21,1028,1611,0,24,0,1494,3456,466,1984,-752,-478,-1472,174,191
1934,8,8/7/1934,224,0,0,0.1,0,0,3414,0,58,1340,164.8,0,373,3,0,0,21,1015,1481,0,24,0,1399,3414,431,1854,-773,-548,-1560,184,205
1934,8,8/8/1934,207,0,0,0,0,0,3414,0,78,1300,164.8,0,373,3,0,0,21,1008,1444,0,24,0,1342,3414,451,1817,-760,-598,-1597,188,211
1934,8,8/9/1934,214,0,0,0,0,0,3372,0,84,1340,164.8,0,373,3,0,0,21,1014,1497,0,24,0,1389,3372,457,1870,-721,-545,-1502,180,200
1934,8,8/10/1934,224,0,0,0,0,0,3372,0,149,1270,164.8,0,356,3,0,0,21,1006,1502,0,24,0,1329,3372,505,1858,-681,-597,-1514,181,201
1934,8,8/11/1934,210,0,0,0,0,0,3330,0,141,1270,164.8,0,346,3,0,0,21,1004,1480,0,24,0,1315,3330,487,1826,-674,-597,-1504,182,202
1934,8,8/12/1934,188,0,0,0,0,0,3330,0,166,1270,164.8,0,346,3,0,0,22,1001,1484,0,25,0,1293,3330,512,1830,-652,-615,-1500,182,201
1934,8,8/13/1934,219,0,0,0,0,0,3288,0,122,1340,164.8,0,353,3,0,0,24,1014,1543,0,27,0,1394,3288,475,1896,-648,-514,-1392,173,190
1934,8,8/14/1934,145,0,0,0,0,0,3246,0,125,1300,164.8,0,366,3,0,0,35,999,1443,0,38,0,1280,3246,491,1809,-620,-590,-1437,179,200
1934,8,8/15/1934,212,0,0,0,0,0,3246,0,119,1270,164.8,0,356,3,0,0,50,1004,1489,0,53,0,1317,3246,475,1845,-631,-543,-1401,176,194
1934,8,8/16/1934,198,0,0,0,0,0,3203,0,115,1300,164.8,0,339,3,0,0,50,1006,1501,0,53,0,1333,3203,454,1840,-622,-517,-1363,174,191
1934,8,8/17/1934,229,0,0,0,0,0,3203,0,130,1380,164.8,0,315,3,0,0,0,1021,1577,0,3,0,1444,3203,445,1892,-616,-471,-1311,169,183
1934,8,8/18/1934,182,0,0,0,0,0,3161,0,125,1300,164.8,0,339,3,0,0,0,1004,1445,0,3,0,1317,3161,464,1784,-587,-569,-1377,177,195
1934,8,8/19/1934,202,0,0,0,0,0,3119,0,144,1300,164.8,0,349,3,0,0,0,1007,1484,0,3,0,1337,3119,493,1833,-527,-540,-1286,170,187
1934,8,8/20/1934,202,0,0,0,0,0,3119,0,136,1340,164.8,0,366,3,0,0,5,1012,1521,0,8,0,1377,3119,502,1887,-513,-500,-1232,165,181
1934,8,8/21/1934,212,0,0,0,0,0,3077,0,120,1300,164.8,0,349,3,0,0,10,1008,1480,0,13,0,1347,3077,469,1829,-523,-510,-1248,168,184
1934,8,8/22/1934,195,0,0,0,0,0,3035,0,128,1380,164.8,0,349,3,0,0,15,1017,1556,0,18,0,1410,3035,477,1905,-479,-439,-1130,159,173
1934,8,8/23/1934,217,0,0,0,0,0,3035,0,113,1410,164.8,0,366,3,0,0,20,1023,1598,0,23,0,1462,3035,479,1964,-471,-388,-1071,155,167
1934,8,8/24/1934,234,0,0,0,0,0,2993,0,125,1410,164.8,0,404,3,0,0,25,1026,1632,0,28,0,1479,2993,529,2036,-390,-357,-957,147,159
1934,8,8/25/1934,200,0,0,0,0,0,2951,0,152,1410,164.8,0,422,3,0,0,30,1021,1630,0,33,0,1445,2951,574,2052,-323,-369,-899,144,155
1934,8,8/26/1934,260,0,0,0,0,0,2908,0,153,1480,164.8,0,469,3,0,0,30,1039,1761,0,33,0,1575,2908,622,2230,-229,-245,-678,130,139
1934,8,8/27/1934,200,0,0,0,0,0,2908,0,154,1440,164.8,0,487,3,0,0,30,1025,1662,0,33,0,1475,2908,641,2149,-224,-331,-759,135,146
1934,8,8/28/1934,101,0,0,0,0,0,2866,0,156,1520,164.8,0,516,3,0,0,30,1023,1645,0,33,0,1456,2866,672,2161,-168,-336,-705,133,143
1934,8,8/29/1934,101,0,0,0,0,0,2824,0,156,1680,164.8,0,487,3,0,0,30,1044,1805,0,33,0,1616,2824,643,2292,-149,-186,-532,123,129
1934,8,8/30/1934,106,0,0,0,0,0,2782,0,176,1760,164.8,0,473,3,0,0,30,1055,1910,0,33,0,1701,2782,649,2383,-104,-100,-399,117,121
1934,8,8/31/1934,78,0,0,0,0,0,2740,0,165,1720,164.8,0,448,3,0,0,30,1046,1831,0,33,0,1633,2740,613,2279,-122,-147,-461,120,125
1934,9,9/1/1934,88,0,0,0,0,0,2698,0,161,1760,80.9,0,437,2,0,0,30,1064,1960,0,32,0,1767,2698,598,2397,-92,-20,-301,113,115
1934,9,9/2/1934,82,0,0,0,0,0,2698,0,169,2050,80.9,0,476,2,0,0,30,1102,2252,0,32,0,2051,2698,645,2728,-7,226,30,99,99
1934,9,9/3/1934,87,0,0,0,0,0,2656,0,141,1920,80.9,0,487,2,0,0,30,1085,2099,0,32,0,1926,2656,628,2586,-13,129,-70,103,103
1934,9,9/4/1934,78,0,0,0,0,0,2613,0,181,1760,80.9,0,487,2,0,0,30,1063,1970,0,32,0,1757,2613,668,2457,33,-6,-156,106,108
1934,9,9/5/1934,77,0,0,0,0,0,2571,0,218,1640,80.9,0,480,2,0,0,30,1047,1886,0,32,0,1636,2571,698,2366,74,-99,-205,109,111
1934,9,9/6/1934,131,0,0,0,0,0,2529,0,215,1640,80.9,0,444,2,0,0,30,1054,1937,0,32,0,1690,2529,659,2381,69,-40,-148,106,108
1934,9,9/7/1934,169,0,0,0,0,0,2487,0,195,1760,80.9,0,444,2,0,0,30,1075,2075,0,32,0,1848,2487,639,2519,97,109,32,99,98
1934,9,9/8/1934,175,0,0,0,0,0,2445,0,237,1800,80.9,0,458,2,0,0,30,1081,2163,0,32,0,1894,2445,695,2621,187,160,176,93,92
1934,9,9/9/1934,147,0,0,0,0,0,2445,0,270,2340,80.9,0,466,2,0,0,40,1149,2718,0,42,0,2406,2445,736,3184,296,614,739,77,73
1934,9,9/10/1934,91,0,0,0,0,0,2403,0,223,2100,80.9,0,484,2,0,0,50,1110,2385,0,52,0,2110,2403,707,2869,255,379,466,84,80
1934,9,9/11/1934,136,0,0,0,0,0,2360,0,258,1880,80.9,0,505,2,0,0,60,1086,2255,0,62,0,1935,2360,763,2760,315,250,400,86,82
1934,9,9/12/1934,183,0,0,0,0,0,2318,0,222,1960,80.9,0,512,2,0,0,60,1103,2346,0,62,0,2062,2318,734,2858,330,372,540,81,77
1934,9,9/13/1934,177,0,0,0,0,0,2276,0,257,2600,80.9,0,516,2,0,0,70,1188,3025,0,72,0,2696,2276,773,3541,482,943,1265,64,58
1934,9,9/14/1934,203,0,0,0,0,0,2234,0,272,2870,80.9,0,509,2,0,0,60,1227,3326,0,62,0,2992,2234,781,3835,556,1201,1601,58,52
1934,9,9/15/1934,127,0,0,0,0,0,2192,0,273,3200,80.9,0,494,2,0,0,50,1261,3571,0,52,0,3246,2192,767,4065,603,1423,1873,54,48
1934,9,9/16/1934,83,0,0,0,0,0,2192,0,272,3570,80.9,0,516,2,0,0,40,1304,3886,0,42,0,3572,2192,788,4402,667,1696,2210,50,43
1934,9,9/17/1934,81,0,0,0,0,0,2150,0,273,3320,80.9,0,527,2,0,0,30,1271,3625,0,32,0,3320,2150,800,4152,674,1479,2002,52,45
1934,9,9/18/1934,107,0,0,0,0,0,2108,0,252,3320,80.9,0,523,2,0,0,20,1274,3620,0,22,0,3346,2108,775,4143,679,1504,2035,51,44
1934,9,9/19/1934,84,0,0,0,0,0,2065,0,265,3440,80.9,0,516,2,0,0,15,1287,3725,0,17,0,3443,2065,781,4241,726,1595,2176,49,42
1934,9,9/20/1934,141,0,0,0,0,0,2065,0,267,3700,80.9,0,491,2,0,0,15,1329,4044,0,17,0,3760,2065,758,4535,745,1870,2470,46,39
1934,9,9/21/1934,147,0,0,0,0,0,2023,0,263,3960,80.9,0,469,2,0,0,12,1364,4303,0,14,0,4026,2023,732,4772,781,2110,2749,42,36
1934,9,9/22/1934,203,0,0,0,0,0,1981,0,256,3960,80.9,0.02,466,2,0,0,11,1372,4351,115,13,0,4082,1866,722,4817,881,2201,2951,39,32
1934,9,9/23/1934,158,0,0,0,0,0,1981,0,332,4240,80.9,0.21,480,2,0,0,10,1403,4863,1318,12,0,4317,663,812,5141,1784,2740,4478,13,8
1934,9,9/24/1934,110,0,0,0,0,0,1939,0,309,4100,80.9,0.15,505,2,0,0,10,1378,5055,2178,12,0,4129,-239,814,4955,2347,2830,5194,0,0
1934,9,9/25/1934,143,0,0,0,0,0,1897,0,311,3960,80.9,0,545,2,0,0,9,1364,5007,2178,11,0,4022,-281,856,4889,2403,2748,5170,0,0
1934,9,9/26/1934,278,0,0,0,0,0,1897,0,376,3960,80.9,0,559,2,0,0,9,1382,5221,2178,11,0,4157,-281,935,5103,2500,2865,5384,0,0
1934,9,9/27/1934,319,0,0,0,0,0,1855,0,326,3960,80.9,0,563,2,0,0,8,1387,5185,2064,10,0,4198,-209,889,5097,2412,2880,5306,0,0
1934,9,9/28/1934,217,0,0,0,0,0,1855,0,291,3960,80.9,0,559,2,0,0,8,1374,4538,860,10,0,4096,995,850,4956,1577,2453,3961,20,13
1934,9,9/29/1934,191,0,0,0,0,0,1812,0,320,3960,80.9,0,559,2,0,0,7,1370,4399,0,9,0,4070,1812,879,4958,1071,2202,3146,37,28
1934,9,9/30/1934,194,0,0,0,0,0,1812,0,366,4100,80.9,0,538,2,0,0,7,1389,4588,0,9,0,4213,1812,904,5126,1115,2326,3314,35,28
1934,10,10/1/1934,179,0,0,0,0,0,1812,0,337,3980,21.8,0,545,2,0,0,7,1379,4474,0,0,0,4137,1812,882,5019,1083,2251,3207,36,28
1934,10,10/2/1934,168,0,0,0,0,0,1770,0,274,3860,21.8,0,581,2,0,0,7,1362,4280,0,0,0,4006,1770,855,4861,1067,2148,3091,36,28
1934,10,10/3/1934,168,0,0,0,0,0,1728,0,260,3860,21.8,0,594,2,0,0,6,1362,4266,0,0,0,4006,1728,854,4860,1093,2160,3132,36,27
1934,10,10/4/1934,191,0,0,0,0,0,1728,0,254,3860,21.8,0,612,1.9,0,0,4,1365,4283,0,0,0,4029,1728,866,4895,1108,2180,3167,35,26
1934,10,10/5/1934,159,0,0,0,0,0,1686,0,259,3860,21.8,0,626,1.8,0,0,4,1361,4256,0,0,0,3997,1686,885,4882,1150,2164,3196,35,25
1934,10,10/6/1934,163,0,0,0,0,0,1686,0,271,3740,21.8,0,622,1.7,0,0,4,1345,4152,0,0,0,3881,1686,893,4774,1142,2064,3088,35,26
1934,10,10/7/1934,183,0,0,0,0,0,1644,0,270,3740,21.8,0,645,1.9,0,0,4,1348,4171,0,0,0,3901,1644,915,4816,1194,2093,3172,34,24
1934,10,10/8/1934,185,0,0,0,0,0,1644,0,263,3740,21.8,0,655,2.7,0,0,3,1348,4166,0,0,0,3903,1644,918,4821,1197,2095,3177,34,24
1934,10,10/9/1934,176,0,0,0,0,0,1644,0,269,3740,21.8,0,710,3.3,0,0,3,1347,4183,0,0,0,3894,1644,979,4873,1257,2087,3229,34,23
1934,10,10/10/1934,181,0,0,0,0,0,1602,0,268,3740,21.8,0,670,2.9,0,0,3,1348,4167,0,0,0,3899,1602,938,4837,1245,2102,3235,33,22
1934,10,10/11/1934,182,0,0,0,0,0,1602,0,274,3860,21.8,0,630,2.2,0,0,2,1364,4294,0,0,0,4020,1602,904,4924,1227,2207,3322,33,23
1934,10,10/12/1934,197,0,0,0,0,0,1602,0,272,3860,21.8,0,608,1.7,0,0,2,1366,4307,0,0,0,4035,1602,880,4915,1205,2220,3313,33,23
1934,10,10/13/1934,188,0,0,0,0,0,1602,0,294,3860,21.8,0,608,1.4,0,0,2,1364,4320,0,0,0,4026,1602,902,4928,1225,2213,3326,33,23
1934,10,10/14/1934,225,0,0,0,0,0,1560,0,298,3860,21.8,0,604,1,0,0,2,1369,4361,0,0,0,4063,1560,902,4965,1257,2257,3405,31,22
1934,10,10/15/1934,183,0,0,0,0,0,1560,0,289,3860,21.8,0,608,0.8,0,0,2,1364,4310,0,0,0,4021,1560,897,4918,1247,2220,3358,32,22
1934,10,10/16/1934,159,0,0,0,0,0,1560,0,286,3740,21.8,0,617,0.9,0,0,2,1345,4163,0,0,0,3877,1560,903,4780,1234,2095,3220,33,23
1934,10,10/17/1934,372,0,0,0,0,0,1560,0,296,3740,21.8,0,812,1.3,0,0,2,1373,4543,0,0,0,4090,1560,1108,5198,1467,2280,3638,30,20
1934,10,10/18/1934,316,0,0,0,0,0,1517,0,300,3980,21.8,0.05,980,1.7,0,0,2,1397,5038,287,0,0,4274,1230,1280,5554,1878,2533,4324,22,14
1934,10,10/19/1934,199,0,0,0,0,0,1517,0,300,4100,21.8,0,1040,2.1,0,0,2,1398,5101,287,0,0,4277,1230,1340,5617,1939,2535,4387,22,14
1934,10,10/20/1934,211,0,0,0,0,0,1517,0,300,3980,21.8,0,1040,2.7,0,0,2,1384,4993,287,0,0,4169,1230,1340,5509,1925,2441,4279,22,14
1934,10,10/21/1934,203,0,0,9,0,0,1517,0,305,3980,21.8,0.21,1070,3.2,0,0,2,1382,5534,1490,0,0,4161,27,1384,5545,2748,2771,5518,0,0
1934,10,10/22/1934,168,0,0,14,0,0,1517,0,303,4100,21.8,0,1100,3.3,0,0,2,1394,5652,1490,0,0,4246,27,1417,5663,2793,2844,5636,0,0
1934,10,10/23/1934,314,0,0,14,0,0,1475,0,299,4220,21.8,0,1100,3.5,0,0,2,1429,5811,1204,0,0,4512,271,1413,5925,2666,3007,5654,5,3
1934,10,10/24/1934,296,0,0,14,0,0,1475,0,291,4610,21.8,0,1130,3.5,0,0,2,1479,6205,1204,0,0,4884,271,1435,6319,2738,3329,6048,4,3
1934,10,10/25/1934,285,0,0,16,0,0,1475,0,291,4740,21.8,0,1160,3.5,0,0,2,1494,6356,1204,0,0,5003,271,1467,6470,2785,3433,6199,4,2
1934,10,10/26/1934,255,0,0,14,0,0,1475,0,300,4740,21.8,0,1130,3.2,0,0,2,1490,5798,0,0,0,4973,1475,1444,6417,1975,3070,4942,23,15
1934,10,10/27/1934,244,0,8,12,0,0,1475,0,302,4610,21.8,0,1160,3,0,0,2,1472,5695,0,0,8,4832,1475,1482,6314,1995,2947,4839,23,15
1934,10,10/28/1934,276,0,11,11,0,0,1475,0,297,4480,21.8,0,1160,3,0,0,2,1459,5594,0,0,11,4734,1475,1479,6213,1979,2862,4738,24,15
1934,10,10/29/1934,213,0,12,9.5,0,0,1433,0,331,4480,21.8,0,1160,2.5,0,0,2,1450,5582,0,0,12,4671,1433,1513,6184,2032,2820,4751,23,15
1934,10,10/30/1934,184,0,12,10,0,0,1433,0,341,4350,21.8,0,1160,2.2,0,0,2,1429,5433,0,0,12,4512,1433,1523,6035,2021,2682,4602,24,15
1934,10,10/31/1934,379,0,15,12,0,0,1433,0,333,4350,21.8,0.5,1190,3,0,0,2,1455,6859,2866,0,15,4707,-1433,1550,6257,3936,3653,7690,0,0
1934,11,11/1/1934,646,0,20,33,0,0,1433,0,360,4480,13.2,0,1250,4.3,0,0,0,1509,7378,2866,0,20,5113,-1433,1663,6776,4103,4005,8209,0,0
1934,11,11/2/1934,613,0,5,39,0,0,1433,0,424,4880,13.2,0,1400,7,0,0,0,1558,7950,2866,0,5,5480,-1433,1868,7348,4357,4323,8781,0,0
1934,11,11/3/1934,659,0,3.4,39,0,0,1433,0,490,6670,13.2,0.03,1400,4.6,0,0,0,1802,9922,3038,0,3,7316,-1605,1932,9248,4777,5963,10853,0,0
1934,11,11/4/1934,773,0,11,32,0,0,1433,0,497,6990,13.2,0,1250,3.2,0,0,0,1860,10214,3038,0,11,7750,-1605,1790,9540,4693,6339,11145,0,0
1934,11,11/5/1934,1390,0,11,32,0,0,1433,0,262,6990,13.2,0,1100,2.7,0,0,0,1942,9242,172,0,11,8367,1261,1405,9772,2527,6072,8511,13,8
1934,11,11/6/1934,1050,0,12,39,0,0,1433,0,389,7670,13.2,0,1000,3.2,0,0,0,1987,9617,172,0,12,8707,1261,1440,10147,2607,6367,8886,12,8
1934,11,11/7/1934,743,0,17,31,0,0,1433,0,541,7500,13.2,0,1040,3.3,0,0,0,1924,9329,172,0,17,8230,1261,1629,9859,2733,5953,8598,13,8
1934,11,11/8/1934,745,0,16,25,0,0,1391,0,482,6990,13.2,0,1070,2.4,0,0,0,1856,8731,0,0,16,7722,1391,1593,9315,2545,5477,7924,15,9
1934,11,11/9/1934,603,0,16,20,0,0,1391,0,482,6510,13.2,0,1130,1.7,0,0,0,1773,8164,0,0,16,7100,1391,1648,8748,2517,4938,7357,16,10
1934,11,11/10/1934,627,0,16,18,0,0,1391,0,474,6040,13.2,0,1130,1.5,0,0,0,1714,7708,0,0,16,6654,1391,1638,8292,2448,4551,6901,17,10
1934,11,11/11/1934,647,0,16,16,0,0,1391,0,473,5890,13.2,0,1160,1.4,0,0,0,1697,7605,0,0,16,6524,1391,1665,8189,2458,4438,6798,17,11
1934,11,11/12/1934,559,0,16,15,0,0,1391,0,471,5590,13.2,0,1160,1.9,0,0,0,1645,7214,0,0,16,6136,1391,1662,7798,2403,4102,6407,18,11
1934,11,11/13/1934,579,0,15,14,0,0,1391,0,491,5440,13.2,0,1160,2.9,0,0,0,1628,7102,0,0,15,6006,1391,1680,7686,2404,3989,6295,18,11
1934,11,11/14/1934,605,0,16,14,0,0,1391,0,478,5440,13.2,0.19,1130,5,0,0,0,1631,7543,1089,0,16,6032,302,1638,7670,3073,4316,7368,4,2
1934,11,11/15/1934,928,0,22,125,0,0,1433,0,530,5740,13.2,0,1160,12,0,0,0,1714,8347,1089,0,22,6655,344,1837,8492,3327,4845,8148,4,2
1934,11,11/16/1934,1770,0,17,171,0,0,1433,0,512,7330,13.2,0.25,1220,30,0,0,0,2038,11464,2522,0,17,9087,-1089,1920,11007,4666,7354,12096,0,0
1934,11,11/17/1934,1280,0,19,101,0,0,1433,0,508,11900,13.2,0.06,1250,55,0,0,0,2580,15647,2866,0,19,13167,-1433,1878,15045,5389,10988,16478,0,0
1934,11,11/18/1934,1720,0,19,136,0,0,1433,0,522,14000,13.2,0.79,1280,40,0,0,0,2918,20168,7395,0,19,15707,-5962,1957,17664,8750,14458,23626,0,0
1934,11,11/19/1934,2900,0,20,240,0,0,1433,0,641,14600,13.2,0.15,1340,1700,0,0,0,3155,22136,7166,0,20,17487,-5733,2241,19728,9122,15937,25461,0,0
1934,11,11/20/1934,2670,0,20,231,0,0,1475,0,559,19700,13.2,0,1370,465,0,0,0,3802,26927,7166,0,20,22357,-5691,2180,24537,9681,20148,30228,0,0
1934,11,11/21/1934,1640,0,20,138,0,0,1475,0,545,23800,13.2,0.03,1400,204,0,0,0,4211,29390,5905,0,20,25427,-4430,2103,27530,9194,22456,31960,0,0
1934,11,11/22/1934,1300,0,20,92,0,0,1475,0,533,22700,13.2,0.13,1440,128,0,0,0,4019,28101,6306,0,20,23987,-4831,2085,26072,9244,21321,30903,0,0
1934,11,11/23/1934,1260,0,20,81,0,0,1475,0,478,19000,13.2,0,1440,96,0,0,0,3522,22393,1777,0,20,20247,-302,2019,22266,5737,16810,22568,0,0
1934,11,11/24/1934,1860,0,20,97,0,0,1475,0,478,16100,13.2,0,1470,96,0,0,0,3216,19777,917,0,20,17947,558,2065,20012,4918,14575,19454,3,2
1934,11,11/25/1934,1680,0,20,103,0,0,1517,0,493,16600,13.2,0,1440,100,0,0,0,3258,20071,917,0,20,18267,600,2056,20323,4924,14841,19723,3,2
